Language	GlossID	Gloss	Form	Code
Mayi-Thakurti	232	older brother	ngapun	4
Mayi-Yapi	232	older brother	ngaboon (*Note: probably incorrect)	4
Mbabaram	232	older brother	moogina	3
Mbakwithi	232	older brother	ma'aeni	0
Minjungbal	232	older brother	punnam	5
Mirniny	232	older brother	kayini	1
Mithaka	232	older brother	nuyu	0
Mount Freeling Diyari	232	older brother		0
Mudburra	232	older brother	baba	0
Mudburra-McC	232	older brother		0
Muruwari	232	older brother	boin	0
Narrungga	232	older brother	yunga	0
Ng'goi Mwoi	232	older brother		0
Ngaanyatjarra	232	older brother	kurta	2
Ngadjumaya	232	older brother	puiulu	0
Ngadjuri	232	older brother		0
Ngaiawang	232	older brother	marruko	0
Ngamini	232	older brother	nuyu	0
Ngardily	232	older brother	papa	0
Ngarigu	232	older brother	dyidyang, dyidya	0
Ngarinyman	232	older brother	papa	0
Ngarla	232	older brother	katha	1
Ngarluma	232	older brother	kaca	1
Ngarrindjeri	232	older brother	kilewoli	0
Ngawun	232	older brother	ngapuyu	0
Ngiyambaa	232	older brother	bingi	0
Ngunawal	232	older brother	gooung	0
Nhanta	232	older brother	aka	0
Nhirrpi	232	older brother	nguthu	0
Northern Mangarla	232	older brother	paparla	0
Northern Nyangumarta	232	older brother	mamaji	0
Nyamal	232	older brother	mama	0
Nyangumarta	232	older brother	mamaji	0
Nyungar	232	older brother	ngooban	0
Paakantyi	232	older brother	wertiga	0
Pakanh	232	older brother	awunynyi	0
Pallanganmiddang	232	older brother		0
Panyjima	232	older brother	kaja	1
Parnkala	232	older brother	yunga	0
Payungu	232	older brother	kaja	1
Piangil	232	older brother	mia	0
Pintupi-Luritja	232	older brother	kuta, kaaka	2
Pirriya	232	older brother	“purghi”	0
Pitjantjatjara	232	older brother	kurta	0
Pitta-Pitta	232	older brother	thithi	8
Rirratjingu	232	older brother		0
Ritharrngu	232	older brother	wäwa	9
Southern Walmajarri	232	older brother		0
Thalanyji	232	older brother	kaja	1
Tharrgari	232	older brother	kurda	2
Umpila	232	older brother	yapu	12
Wajarri	232	older brother	kurta	2
Wakaya	232	older brother	lalu	0
WalmajarriBilliluna	232	older brother		0
WalmajarriHR	232	older brother		0
WalmajarriNW	232	older brother		0
Wangkangurru	232	older brother	naatatta	0
Wangkatja	232	older brother	kurta	0
Wangkayutyuru	232	older brother	thithi	8
Wangkumara	232	older brother	kakudja	0
WangkumaraMcDWur	232	older brother		0
Wardandi	232	older brother	knooda	0
Wargamay	232	older brother	gugun	0
Warlmanpa	232	older brother	paparti	0
Warlpiri	232	older brother	paparti	0
Warluwarra	232	older brother	rlala	0
Warnman	232	older brother	kupu	0
Warriyangga	232	older brother	kurta	2
Warumungu	232	older brother	paparti	0
Warungu	232	older brother	mugina	3
Wathawurrung	232	older brother	yandang	0
Wathiwathi	232	older brother	w\awoo	0
Watjuk	232	older brother	Knundan	0
Western Arrarnta	232	older brother	kalya, kaaka	0
Wik Mungkan	232	older brother	wuny	0
Wiradjuri	232	older brother	gaagang	0
Wirangu	232	older brother	yunga	0
Woiwurrung	232	older brother	bangga–	0
Wulguru	232	older brother	gadha	1
Yabula Yabula	232	older brother	wauwa	0
Yagara	232	older brother	abang	0
Yalarnnga	232	older brother	thawirti thawirti	0
Yan-nhangu	232	older brother	wäwa	9
Yandruwandha	232	older brother	nguthu	0
Yanyuwa	232	older brother	papa	0
Yarluyandi	232	older brother	sthuju	0
Yawarrawarrka	232	older brother	nguthu	0
Yidiny	232	older brother	yaba	12
Yindjibarndi	232	older brother	gayaa	1
Yindjilandji	232	older brother		0
Yiningay	232	older brother	dhakuna	7
Yirandali	232	older brother	moogoona	3
Yorta Yorta	232	older brother	banyuba	0
Yugambeh	232	older brother	kagohn	0
Yulparija	232	older brother	kurta	2
Yuwaalaraay	232	older brother	dhaya	8
Adnyamathanha	233	younger brother	valali	0
Aghu-Tharrnggala	233	younger brother	rrgadhəm	0
Alyawarr	233	younger brother	aytey-aytey, ayteyikw	0
Antekerrepenhe	233	younger brother	atyeye	0
Arabana	233	younger brother	kupaka	0
Awabakal	233	younger brother	kampal	0
Badimaya	233	younger brother	buwa	0
Badjiri	233	younger brother	ngulaika	0
Bandjalang	233	younger brother	bana:m	0
Batyala	233	younger brother	wud̪uŋ	0
Bidyara-Gungabula	233	younger brother	wabu	0
Bilinarra	233	younger brother	karlaty	0
Biri	233	younger brother	wupa	0
Birrpayi	233	younger brother	woombarra	0
Bularnu	233	younger brother	karratha	0
Bunganditj	233	younger brother	tuwati	0
Colac	233	younger brother		0
Darkinyung	233	younger brother		0
Dhangu	233	younger brother	gutha\'	0
Dharawal	233	younger brother	tuwoeng	0
Dharuk	233	younger brother	ngaramada	0
Dharumbal	233	younger brother	wuyirr	0
Dhayyi	233	younger brother		0
Dhudhuroa	233	younger brother	ngulubamini	0
Dhurga	233	younger brother	mayaaga	0
Dhuwal	233	younger brother	yukuyuku	0
Dhuwala	233	younger brother		0
Diyari	233	younger brother	ngatata	0
Djabugay	233	younger brother	yaba bibuy	0
Djambarrpuyngu	233	younger brother	yukuyuku	0
Djapu	233	younger brother	kutha	0
Djinang	233	younger brother	gulmigi	0
Durubul	233	younger brother	duangal	0
Duungidjawu	233	younger brother	djuwaŋ	0
Dyirbal	233	younger brother	yapucu	0
Flinders Island	233	younger brother		0
Gairi	233	younger brother	Karoo-murgurra	0
Gamilaraay	233	younger brother	galumaay	1
Gangulu	233	younger brother	kathanye	0
Garlali	233	younger brother		0
Gooreng Gooreng	233	younger brother		0
Gudjal	233	younger brother		0
Gumatj	233	younger brother	gutha\'	0
Gumbaynggir	233	younger brother	dawa	0
Gunditjmara	233	younger brother	kootte	0
Gundungurra	233	younger brother	gugany ~ gugang	0
Gunggari	233	younger brother		0
Gunya	233	younger brother	waburdu	0
Gupapuyngu	233	younger brother	yukuyuku	0
Gurindji	233	younger brother	karlaj	0
Guugu-Yimidhirr	233	younger brother	garga	0
Guwa	233	younger brother		0
Guyani	233	younger brother	papa	0
Iyora	233	younger brother		0
Jaru	233	younger brother	ngajayi	0
Jaru-McC	233	younger brother		0
Jiwarli	233	younger brother	marrgara	0
Jiwarliny	233	younger brother	ngarnanypatu	0
Kaanju	233	younger brother		0
Kalkatungu	233	younger brother	wungkurlu	0
Kamilaroi	233	younger brother	galumaay	1
Karajarri	233	younger brother	goraŋol	0
KarajarriNW	233	younger brother		0
Kariyarra	233	younger brother	marrkara	0
Karree	233	younger brother		0
Kartujarra	233	younger brother	marlaju	0
Karuwali	233	younger brother		0
Katthang	233	younger brother	wumpirr	0
Kaurna	233	younger brother	panyappi	0
Keramin	233	younger brother		0
Kugu Nganhcara	233	younger brother	ngathake	0
Kukatj	233	younger brother	kaaj	0
Kukatja	233	younger brother	marlanypa	0
Kuku Yalanji	233	younger brother	yabuju	0
KukuYalanjiCurr	233	younger brother		0
Kungadutyi	233	younger brother		0
Kungkari	233	younger brother		0
Kurnu	233	younger brother	bahlooja	0
Kurrama	233	younger brother		0
Kurtjar	233	younger brother		0
Kuuku-Ya’u	233	younger brother	ya'athu	0
Linngithigh	233	younger brother	thontyig	0
Mabuiag	233	younger brother	kutaig	0
Malgana	233	younger brother		0
Malngin	233	younger brother		0
Malyangapa	233	younger brother	Mal: ngurrkari	0
MangalaMcK	233	younger brother		0
MangalaNW	233	younger brother		0
Margany	233	younger brother	waburdu	0
Martu Wangka	233	younger brother	marlaju (K)	0
Mary River and Bunya Bunya Country	233	younger brother	wuthuN	0
Mathi-Mathi	233	younger brother	berradi	0
Mayi-Kulan	233	younger brother	(patjamun)	0
Mayi-Kutuna	233	younger brother		0
Mayi-Thakurti	233	younger brother	patjamun	0
Mayi-Yapi	233	younger brother	patjamun	0
Mbabaram	233	younger brother	abi	0
Mbakwithi	233	younger brother	thambwa	0
Minjungbal	233	younger brother		0
Mirniny	233	younger brother	ngurlatha	0
Mithaka	233	younger brother		0
Mount Freeling Diyari	233	younger brother		0
Mudburra	233	younger brother	bardarda	0
Mudburra-McC	233	younger brother		0
Muruwari	233	younger brother	moan	0
Narrungga	233	younger brother	ngadjabanya	0
Ng'goi Mwoi	233	younger brother		0
Ngaanyatjarra	233	younger brother	marlany(pa)	0
Ngadjumaya	233	younger brother	puyu	0
Ngadjuri	233	younger brother		0
Ngaiawang	233	younger brother	pangkai; pangko	0
Ngamini	233	younger brother	ngatara	0
Ngardily	233	younger brother		0
Ngarigu	233	younger brother	dhugung	0
Ngarinyman	233	younger brother	karlaty	0
Ngarla	233	younger brother	marrkara	0
Ngarluma	233	younger brother	marrgara	0
Ngarrindjeri	233	younger brother	tarte	0
Ngawun	233	younger brother	(patjamun)	0
Ngiyambaa	233	younger brother		0
Ngunawal	233	younger brother	kuukany	0
Nhanta	233	younger brother		0
Nhirrpi	233	younger brother	ngatharri	0
Northern Mangarla	233	younger brother	marrkartu	0
Northern Nyangumarta	233	younger brother		0
Nyamal	233	younger brother	marrka	0
Nyangumarta	233	younger brother	marrka	0
Nyungar	233	younger brother	kardang(SW)	0
Paakantyi	233	younger brother	baḷudja	0
Pakanh	233	younger brother	apunhtha	0
Pallanganmiddang	233	younger brother		0
Panyjima	233	younger brother	marrkara	0
Parnkala	233	younger brother	ngaityaba	0
Payungu	233	younger brother	kurda	0
Piangil	233	younger brother		0
Pintupi-Luritja	233	younger brother	malanypa, puratja	0
Pirriya	233	younger brother	“nathana”	0
Pitjantjatjara	233	younger brother	marlany	0
Pitta-Pitta	233	younger brother	wangi	0
Rirratjingu	233	younger brother		0
Ritharrngu	233	younger brother	gutha\'	0
Southern Walmajarri	233	younger brother		0
Thalanyji	233	younger brother	marrkara	0
Tharrgari	233	younger brother	marrgara	0
Umpila	233	younger brother	ya'a	0
Wajarri	233	younger brother	buwa	0
Wakaya	233	younger brother	thunungkuthu	0
WalmajarriBilliluna	233	younger brother		0
WalmajarriHR	233	younger brother		0
WalmajarriNW	233	younger brother		0
Wangkangurru	233	younger brother	kupali	0
Wangkatja	233	younger brother	marlanypa	0
Wangkayutyuru	233	younger brother	kupa	0
Wangkumara	233	younger brother	murgadya	0
WangkumaraMcDWur	233	younger brother		0
Wardandi	233	younger brother	ngunta	0
Wargamay	233	younger brother	dyalmbu	0
Warlmanpa	233	younger brother	kukurnu	0
Warlpiri	233	younger brother	kukurnu	0
Warluwarra	233	younger brother	kayatha	0
Warnman	233	younger brother	malaju	0
Warriyangga	233	younger brother	marrgara	0
Warumungu	233	younger brother	kukkaji	0
Warungu	233	younger brother	yabujana	0
Wathawurrung	233	younger brother	wangat	0
Wathiwathi	233	younger brother	mayam-	0
Watjuk	233	younger brother	kartang	0
Western Arrarnta	233	younger brother	tjia	0
Wik Mungkan	233	younger brother	kuyam	0
Wiradjuri	233	younger brother	galama:ñ	1
Wirangu	233	younger brother	pangunu	0
Woiwurrung	233	younger brother	barnumbi	0
Wulguru	233	younger brother	rhudi	0
Yabula Yabula	233	younger brother	dhatthim	0
Yagara	233	younger brother	duangal	0
Yalarnnga	233	younger brother	kanamu	0
Yan-nhangu	233	younger brother	yukuyuku	0
Yandruwandha	233	younger brother	ngateri	0
Yanyuwa	233	younger brother	wunhaka	0
Yarluyandi	233	younger brother	kulawarta	0
Yawarrawarrka	233	younger brother	ngateri	0
Yidiny	233	younger brother	ganinggirray	0
Yindjibarndi	233	younger brother	marraa	0
Yindjilandji	233	younger brother		0
Yiningay	233	younger brother	bamana	0
Yirandali	233	younger brother		0
Yorta Yorta	233	younger brother	banyib	0
Yugambeh	233	younger brother	banam	0
Yulparija	233	younger brother	malaju	0
Yuwaalaraay	233	younger brother	galumaay	1
Adnyamathanha	234	older sister	yaka	0
Aghu-Tharrnggala	234	older sister	paka	0
Alyawarr	234	older sister	angkwerey, yay, angkwerikw	0
Antekerrepenhe	234	older sister		0
Arabana	234	older sister	karkoo	4
Awabakal	234	older sister		0
Badimaya	234	older sister	yigu	0
Badjiri	234	older sister	thadhunna	0
Bandjalang	234	older sister	nanung	0
Batyala	234	older sister	yabun	10
Bidyara-Gungabula	234	older sister	bari	0
Bilinarra	234	older sister	gawulu	0
Biri	234	older sister	gudha(na)	0
Birrpayi	234	older sister	narrendo	0
Bularnu	234	older sister	nharna	0
Bunganditj	234	older sister	tjati	0
Colac	234	older sister		0
Darkinyung	234	older sister	ngarin	0
Dhangu	234	older sister		0
Dharawal	234	older sister	mamang	0
Dharuk	234	older sister	guwalgalyung	0
Dharumbal	234	older sister		0
Dhayyi	234	older sister		0
Dhudhuroa	234	older sister	tiga	0
Dhurga	234	older sister	mama(ng)	0
Dhuwal	234	older sister	yapa	10
Dhuwala	234	older sister		0
Diyari	234	older sister	kaku	1
Djabugay	234	older sister	badini/barrini	0
Djambarrpuyngu	234	older sister	yapa	10
Djapu	234	older sister	yapa	10
Djinang	234	older sister		0
Durubul	234	older sister	dadjing	7
Duungidjawu	234	older sister	djadji	0
Dyirbal	234	older sister		0
Flinders Island	234	older sister	apa, c	0
Gairi	234	older sister	wijim-byee	0
Gamilaraay	234	older sister	baawaa, bagaan, dhawurran	0
Gangulu	234	older sister	gudha(na	0
Garlali	234	older sister		0
Gooreng Gooreng	234	older sister		0
Gudjal	234	older sister		0
Gumatj	234	older sister		0
Gumbaynggir	234	older sister		0
Gunditjmara	234	older sister	chache	0
Gundungurra	234	older sister	dhadung	0
Gunggari	234	older sister		0
Gunya	234	older sister		0
Gupapuyngu	234	older sister		0
Gurindji	234	older sister	kapuku ~ kawurlu	0
Guugu-Yimidhirr	234	older sister		0
Guwa	234	older sister	kami	2
Guyani	234	older sister	jaka	0
Iyora	234	older sister		0
Jaru	234	older sister	gabulu	3
Jaru-McC	234	older sister		0
Jiwarli	234	older sister	kunyjan	0
Jiwarliny	234	older sister		0
Kaanju	234	older sister	ya7a(nhtha)	10
Kalkatungu	234	older sister	puwa	0
Kamilaroi	234	older sister	baawaa, bagaan, dhawurran	0
Karajarri	234	older sister		0
KarajarriNW	234	older sister		0
Kariyarra	234	older sister	thurtu	6
Karree	234	older sister		0
Kartujarra	234	older sister	jurtu	6
Karuwali	234	older sister	k^ako	0
Katthang	234	older sister		0
Kaurna	234	older sister	yakkana	0
Keramin	234	older sister		0
Kugu Nganhcara	234	older sister	ngathepe	0
Kukatj	234	older sister	kaanhil	0
Kukatja	234	older sister	tjurtu	6
Kuku Yalanji	234	older sister	pappar	0
KukuYalanjiCurr	234	older sister		0
Kungadutyi	234	older sister	karrantyiLa	0
Kungkari	234	older sister	coorcorminya	0
Kurnu	234	older sister	wahttooka	0
Kurrama	234	older sister	thurtu	6
Kurtjar	234	older sister	paδ	0
Kuuku-Ya’u	234	older sister	ya'a	10
Linngithigh	234	older sister	kiyigh	0
Mabuiag	234	older sister		0
Malgana	234	older sister	yiba	0
Malngin	234	older sister		0
Malyangapa	234	older sister	karrulu	0
MangalaMcK	234	older sister		0
MangalaNW	234	older sister		0
Margany	234	older sister	gaminu	2
Martu Wangka	234	older sister	jurtu	0
Mary River and Bunya Bunya Country	234	older sister	ya’bun	0
Mathi-Mathi	234	older sister	chache	0
Mayi-Kulan	234	older sister	kulamu	0
Mayi-Kutuna	234	older sister	kulakaLa	0
Mayi-Thakurti	234	older sister	murno	0
Mayi-Yapi	234	older sister	coobamoo (*Note: probably incorrect)	0
Mbabaram	234	older sister	yabooroo	10
Mbakwithi	234	older sister		0
Minjungbal	234	older sister	nunung	5
Mirniny	234	older sister	walhuru	0
Mithaka	234	older sister		0
Mount Freeling Diyari	234	older sister		0
Mudburra	234	older sister	kabu	0
Mudburra-McC	234	older sister		0
Muruwari	234	older sister	papa	0
Narrungga	234	older sister	yaggana	0
Ng'goi Mwoi	234	older sister		0
Ngaanyatjarra	234	older sister	tjurtu	6
Ngadjumaya	234	older sister		0
Ngadjuri	234	older sister		0
Ngaiawang	234	older sister	mingan	0
Ngamini	234	older sister	kaku	1
Ngardily	234	older sister	kapurlu 	3
Ngarigu	234	older sister	ngaman	0
Ngarinyman	234	older sister	gawurlu	0
Ngarla	234	older sister	jurtu	6
Ngarluma	234	older sister	thurdu	6
Ngarrindjeri	234	older sister	maranowi	0
Ngawun	234	older sister	ngatjiri	0
Ngiyambaa	234	older sister	narbooe	0
Ngunawal	234	older sister	gullung	0
Nhanta	234	older sister	nhadumba	0
Nhirrpi	234	older sister	kaku	1
Northern Mangarla	234	older sister	ngurnurtu	0
Northern Nyangumarta	234	older sister	kangkuji	0
Nyamal	234	older sister	moorkono	0
Nyangumarta	234	older sister	kangkuji	0
Nyungar	234	older sister	Jindam	8
Paakantyi	234	older sister	wirtooka	0
Pakanh	234	older sister	ayappe	0
Pallanganmiddang	234	older sister	tayiga	0
Panyjima	234	older sister	thurdu	6
Parnkala	234	older sister	yakka	0
Payungu	234	older sister	kunykan	0
Piangil	234	older sister	mekana	0
Pintupi-Luritja	234	older sister	tjutu, kangkuru, karipatu	0
Pirriya	234	older sister	kurrkarni	0
Pitjantjatjara	234	older sister		0
Pitta-Pitta	234	older sister	yaku	0
Rirratjingu	234	older sister		0
Ritharrngu	234	older sister	yapa	10
Southern Walmajarri	234	older sister		0
Thalanyji	234	older sister	marrgara	0
Tharrgari	234	older sister	kujanma	0
Umpila	234	older sister	ya7a	10
Wajarri	234	older sister	gunyja	0
Wakaya	234	older sister	nant	0
WalmajarriBilliluna	234	older sister		0
WalmajarriHR	234	older sister		0
WalmajarriNW	234	older sister		0
Wangkangurru	234	older sister	kaku	1
Wangkatja	234	older sister	tjurtu	6
Wangkayutyuru	234	older sister	kaku	1
Wangkumara	234	older sister	ganyidya	0
WangkumaraMcDWur	234	older sister		0
Wardandi	234	older sister	gooka	0
Wargamay	234	older sister	dyandi	0
Warlmanpa	234	older sister		0
Warlpiri	234	older sister	kapirdi	0
Warluwarra	234	older sister	pala	0
Warnman	234	older sister	kapurlu	3
Warriyangga	234	older sister	warnira	0
Warumungu	234	older sister	kapurlu	3
Warungu	234	older sister		0
Wathawurrung	234	older sister	tjatjarrang	0
Wathiwathi	234	older sister	m\enoo	0
Watjuk	234	older sister	chukan	9
Western Arrarnta	234	older sister	kwaiya, yaiya	0
Wik Mungkan	234	older sister	yap	10
Wiradjuri	234	older sister	boree	0
Wirangu	234	older sister	ganggiya	0
Woiwurrung	234	older sister	landan	0
Wulguru	234	older sister		0
Yabula Yabula	234	older sister	dyettya	0
Yagara	234	older sister	djadjing ~ djadji	0
Yalarnnga	234	older sister	thirrirri	0
Yan-nhangu	234	older sister		0
Yandruwandha	234	older sister	kaku	1
Yanyuwa	234	older sister		0
Yarluyandi	234	older sister	sthuttari	0
Yawarrawarrka	234	older sister	kaku	1
Yidiny	234	older sister		0
Yindjibarndi	234	older sister	thurdu	6
Yindjilandji	234	older sister	'naɹnɪŋdi	0
Yiningay	234	older sister	kami(na)	2
Yirandali	234	older sister	cudthunna	0
Yorta Yorta	234	older sister	dhatjip	0
Yugambeh	234	older sister	nanang	5
Yulparija	234	older sister	jurtu	6
Yuwaalaraay	234	older sister	baawaa, bagaan, dhawurran, bawa	0
Adnyamathanha	235	younger sister	valali	0
Aghu-Tharrnggala	235	younger sister	liədhəm	0
Alyawarr	235	younger sister	arrempey, arrempikw	0
Antekerrepenhe	235	younger sister	ayteye	0
Arabana	235	younger sister	kupaka	0
Awabakal	235	younger sister	wungkaN	0
Badimaya	235	younger sister	malyu	0
Badjiri	235	younger sister		0
Bandjalang	235	younger sister	wabunj	0
Batyala	235	younger sister	gundam	0
Bidyara-Gungabula	235	younger sister	wabuwandila	0
Bilinarra	235	younger sister	karlaty	0
Biri	235	younger sister		0
Birrpayi	235	younger sister	owaru, arriendo	0
Bularnu	235	younger sister	karratha	0
Bunganditj	235	younger sister	nyiriyar	0
Colac	235	younger sister		0
Darkinyung	235	younger sister		0
Dhangu	235	younger sister	gutha\'	0
Dharawal	235	younger sister	midjang	0
Dharuk	235	younger sister	ngarangalyung	0
Dharumbal	235	younger sister		0
Dhayyi	235	younger sister		0
Dhudhuroa	235	younger sister	burrin.ga	0
Dhurga	235	younger sister	murnunggan	0
Dhuwal	235	younger sister	kutha'	0
Dhuwala	235	younger sister		0
Diyari	235	younger sister	ngathata	0
Djabugay	235	younger sister	djurray	0
Djambarrpuyngu	235	younger sister	kutha'	0
Djapu	235	younger sister	kutha	0
Djinang	235	younger sister		0
Durubul	235	younger sister	mangangul	0
Duungidjawu	235	younger sister	gandan	0
Dyirbal	235	younger sister	tyamiyan	0
Flinders Island	235	younger sister		0
Gairi	235	younger sister	 warbimmera, kargeem	0
Gamilaraay	235	younger sister	bagaan, bariyan	0
Gangulu	235	younger sister		0
Garlali	235	younger sister		0
Gooreng Gooreng	235	younger sister		0
Gudjal	235	younger sister		0
Gumatj	235	younger sister	gutha\'	0
Gumbaynggir	235	younger sister	tyaari	0
Gunditjmara	235	younger sister	kotek	0
Gundungurra	235	younger sister	galwan	0
Gunggari	235	younger sister		0
Gunya	235	younger sister		0
Gupapuyngu	235	younger sister	yukuyuku	0
Gurindji	235	younger sister	karlaty	0
Guugu-Yimidhirr	235	younger sister	dirnggur	0
Guwa	235	younger sister		0
Guyani	235	younger sister	papa	0
Iyora	235	younger sister		0
Jaru	235	younger sister	ngatya	0
Jaru-McC	235	younger sister		0
Jiwarli	235	younger sister	warnira	0
Jiwarliny	235	younger sister		0
Kaanju	235	younger sister		0
Kalkatungu	235	younger sister	wungkurlu	0
Kamilaroi	235	younger sister	bagaan, bariyan	0
Karajarri	235	younger sister	marrkatu	0
KarajarriNW	235	younger sister		0
Kariyarra	235	younger sister	mari	0
Karree	235	younger sister		0
Kartujarra	235	younger sister	marlaju	0
Karuwali	235	younger sister	nathura	0
Katthang	235	younger sister	wungkan	0
Kaurna	235	younger sister	panyapi	0
Keramin	235	younger sister		0
Kugu Nganhcara	235	younger sister	ngathule	0
Kukatj	235	younger sister	ngamel	0
Kukatja	235	younger sister	marlangutjarra	0
Kuku Yalanji	235	younger sister	tyinkurr	0
KukuYalanjiCurr	235	younger sister		0
Kungadutyi	235	younger sister	pathunya	0
Kungkari	235	younger sister	pathunya	0
Kurnu	235	younger sister	wahtteeja	0
Kurrama	235	younger sister		0
Kurtjar	235	younger sister		0
Kuuku-Ya’u	235	younger sister	ya'athu	0
Linngithigh	235	younger sister	thontyig	0
Mabuiag	235	younger sister		0
Malgana	235	younger sister		0
Malngin	235	younger sister		0
Malyangapa	235	younger sister	parlukardi	0
MangalaMcK	235	younger sister		0
MangalaNW	235	younger sister		0
Margany	235	younger sister	mayada	0
Martu Wangka	235	younger sister	marlanku	0
Mary River and Bunya Bunya Country	235	younger sister		0
Mathi-Mathi	235	younger sister	beradi	0
Mayi-Kulan	235	younger sister		0
Mayi-Kutuna	235	younger sister		0
Mayi-Thakurti	235	younger sister	(thuRuku)	0
Mayi-Yapi	235	younger sister	coobamoo (*Note: probably incorrect)	0
Mbabaram	235	younger sister	ngiey	0
Mbakwithi	235	younger sister	thambwa	0
Minjungbal	235	younger sister		0
Mirniny	235	younger sister	paya	0
Mithaka	235	younger sister	ngatari	0
Mount Freeling Diyari	235	younger sister		0
Mudburra	235	younger sister	partarta	0
Mudburra-McC	235	younger sister		0
Muruwari	235	younger sister	kuwira	0
Narrungga	235	younger sister	panya	0
Ng'goi Mwoi	235	younger sister		0
Ngaanyatjarra	235	younger sister	marlany(pa)	0
Ngadjumaya	235	younger sister	mallangu	0
Ngadjuri	235	younger sister		0
